Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Hungary,HUN,Arable land (% of land area),AG.LND.ARBL.ZS,,57.68547312,57.67607198,57.70298789,57.90292125,58.08709176,58.04910565,57.94444444,57.86198466,57.78419824,57.71282507,57.6192064,57.54140269,57.53028787,57.00789152,56.9967767,56.78710395,56.36949755,56.08536179,56.01645907,55.91146702,55.9621802,55.83490933,55.85224744,55.93012906,56.03026257,56.10814419,56.16377392,56.19227773,56.2145321,56.23678647,56.25904084,52.76510515,52.83774761,52.84887603,53.48319608,53.53883819,53.67483296,53.6636971,53.61915367,51.35014506,51.39477795,51.39477795,51.29435394,51.30551216,51.34471599,51.30007812,51.24428077,51.16616449,50.64619463,48.51430465,48.54744284,48.56953496,47.67480393,47.35919351,47.38110892,47.37015122,47.37015122,47.38110892,47.304405,44.11537914,45.36165242,45.55852509,
IBRD only,IBD,Arable land (% of land area),AG.LND.ARBL.ZS,,9.778933276,9.816626808,9.866420783,9.897789853,9.933864751,9.978993719,10.02081618,10.0714746,10.09988195,10.09535089,10.11784778,10.20418721,10.27607023,10.33045257,10.34034957,10.41606652,10.49186943,10.57081678,10.662311,10.65889471,10.71794357,10.84435882,10.9748424,11.18183099,11.37301097,11.39781725,11.4224686,11.4160577,11.42212549,11.42622817,11.43079279,11.09137814,11.0286215,10.97122558,10.92834065,10.88929296,10.90846754,10.90196207,10.87844163,10.8213942,10.81086029,10.80193084,10.82208212,10.82987145,10.84621664,10.8817016,10.88316276,10.85605417,10.85451757,10.8662468,10.87115552,10.86513106,10.86083017,10.84609984,10.87640384,10.85725425,10.82643822,10.80433031,10.76705773,10.79938594,10.80656873,10.79497876,
IDA & IBRD total,IBT,Arable land (% of land area),AG.LND.ARBL.ZS,,9.270225747,9.304955788,9.369713503,9.413356871,9.460964755,9.495581663,9.534412162,9.581020547,9.588374766,9.594990818,9.604790894,9.678838519,9.737852516,9.765208562,9.785635203,9.848293803,9.907918258,9.995129912,10.06313231,10.08387893,10.1175151,10.24849438,10.32218949,10.50100761,10.67125717,10.68260833,10.72652954,10.72677561,10.75988115,10.78257062,10.82013146,10.69615491,10.65820051,10.63214246,10.64353081,10.63220226,10.66425443,10.67098613,10.68176225,10.6393911,10.65007712,10.65575654,10.70919685,10.71193678,10.7555897,10.80655483,10.83301696,10.83435088,10.87679656,10.91814675,10.96711224,10.95174601,10.97924686,10.98312878,11.02685166,11.04488114,11.04687412,11.05953743,11.03123769,11.06468515,11.07544838,11.07601232,
IDA total,IDA,Arable land (% of land area),AG.LND.ARBL.ZS,,8.04667392,8.074276123,8.175024875,8.24819059,8.323537802,8.332870928,8.364505109,8.401372277,8.358089173,8.391516434,8.370777923,8.415261084,8.443324119,8.405651078,8.451388051,8.482641126,8.503351856,8.610441476,8.621939452,8.700807147,8.673318772,8.815275799,8.752378957,8.863439344,8.983345456,8.962333312,9.052603862,9.068861776,9.167032143,9.234427097,9.351396826,9.399313853,9.501923307,9.573435548,9.754317154,9.829535291,9.901785323,9.950110829,10.06786705,10.07122238,10.14815682,10.19945219,10.35677129,10.34611725,10.47446398,10.57311984,10.67724764,10.76693316,10.94600019,11.07935649,11.26516646,11.19418743,11.31070227,11.36670065,11.4479184,11.57000883,11.66377527,11.773751,11.77056132,11.80710803,11.82805091,11.86257096,
IDA blend,IDB,Arable land (% of land area),AG.LND.ARBL.ZS,,15.62054051,15.70655901,15.77781011,15.94772132,16.2188093,16.30830608,16.38606641,16.36314553,16.07859617,16.171981,16.15041192,16.22237387,16.48563379,16.39005843,16.59468703,16.57380894,16.69021303,16.85238236,16.93840602,17.25310082,17.08130972,17.62273747,17.19786968,17.4986977,17.65648886,17.35095982,17.6397609,17.46077366,17.78020162,17.62226938,17.90871835,17.47260727,17.51249767,17.85440165,18.30783751,18.24286981,18.39078154,18.54839995,18.9044563,18.85312415,19.08274966,19.07637467,19.08214901,18.94531595,18.93681783,19.02412167,18.96640289,18.86862274,19.08463183,18.91006132,19.22630081,19.28851522,19.28232557,19.18944042,19.15381626,19.33680766,19.287501,19.44246748,19.38100433,19.42987539,19.27075303,19.23533384,
Indonesia,IDN,Arable land (% of land area),AG.LND.ARBL.ZS,,8.049721843,8.132243689,8.214765535,8.297287436,8.379809337,8.462331182,8.544853028,8.627374929,8.70989683,8.792418676,8.874940521,8.957462422,9.039984323,9.122506169,9.20502807,9.287549915,9.370071761,9.452593662,9.535115508,9.617637408,9.700159309,9.782681155,9.865203056,9.947724902,10.54306486,11.13840481,11.68599612,11.67826802,11.51487384,11.17980536,9.980845344,9.994093521,10.0073417,9.453678301,9.572911894,9.903564312,9.903564312,9.903564312,9.903564312,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.555695575,9.479774984,9.479774984,
IDA only,IDX,Arable land (% of land area),AG.LND.ARBL.ZS,,6.159466514,6.172512919,6.280611707,6.329671001,6.356244785,6.345603247,6.365744011,6.417508781,6.434342853,6.45283027,6.432298715,6.469934889,6.439393074,6.416099916,6.422212621,6.466455922,6.46332145,6.556686115,6.549613522,6.569717003,6.578186482,6.620602011,6.647902343,6.711675776,6.82214156,6.872026321,6.912826346,6.977736123,7.020772758,7.144315522,7.219166642,7.224587617,7.475597681,7.477909591,7.589820439,7.700513069,7.753616656,7.77428523,7.831738811,7.84383851,7.882072109,7.947994431,8.143743047,8.182684413,8.345459443,8.446989765,8.591786642,8.728616284,8.898401351,9.109320801,9.262388259,9.403733609,9.547385566,9.636214828,9.741426357,9.850011437,9.97545576,10.07546282,10.08519042,10.11896661,10.17978598,10.22991737,
Isle of Man,IMN,Arable land (% of land area),AG.LND.ARBL.ZS,,43.85964912,43.85964912,43.33333333,42.45614035,42.80701754,40.70175439,40.52631579,40,39.64912281,38.24561404,37.19298246,36.84210526,36.49122807,37.01754386,36.66666667,37.19298246,37.54385965,37.89473684,38.42105263,38.94736842,38.59649123,38.24561404,37.71929825,37.36842105,37.01754386,36.66666667,36.31578947,35.96491228,35.61403509,35.26315789,34.9122807,34.56140351,34.21052632,33.85964912,33.50877193,33.15789474,32.80701754,32.45614035,32.10526316,31.75438596,31.40350877,32.45614035,30.8245614,31.75438596,31.24561404,49.05263158,48.28070175,47.85964912,44.94736842,44.52631579,43.80701754,37.71929825,38.42105263,38.77192982,41.92982456,40.35087719,40.70175439,42.10526316,42.10526316,41.92982456,40.70175439,42.28070175,
India,IND,Arable land (% of land area),AG.LND.ARBL.ZS,,52.40364726,52.7043344,52.9633155,53.05143634,53.21422445,53.34001527,53.74025878,53.83746077,53.80618124,54.00260326,53.73218664,53.87681245,54.16539138,54.31909834,54.43244461,54.50610287,54.50677555,54.90365567,54.97260518,54.77416512,54.79367279,54.90601004,54.73313175,55.03112818,55.00489373,54.96083331,54.89222014,54.77887387,54.98336803,54.97765027,54.88448434,54.72438694,54.68402625,54.66350956,54.45699737,54.15900094,54.35273225,54.28815515,54.14218398,54.12704873,53.92356358,53.95955186,53.74664922,53.70696121,53.62724885,53.36423168,53.14897467,53.13989352,53.11601344,52.80826318,52.79817301,52.65253818,52.61755892,52.62462204,52.60780508,52.57551653,52.43362718,52.29329811,52.25669278,51.9468813,51.9468813,51.9468813,
Not classified,INX,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Arable land (% of land area),AG.LND.ARBL.ZS,,9.45855712,9.388880825,8.928726956,8.500508056,8.23486718,7.448105676,7.665844099,7.686166352,7.480040645,7.725359268,7.773261722,7.398751633,6.999564523,6.829728553,6.641021919,6.880534185,7.298591958,7.363913485,7.52213674,8.03454783,7.709391784,7.507620845,7.221657715,7.466976339,7.324720569,6.762955436,6.357961968,6.112643344,6.015386849,5.727972129,5.685876034,5.703295108,5.862969952,5.81071273,5.757003919,5.860066773,6.166352156,6.472637538,6.778922921,7.085208303,7.391493686,7.52213674,7.71127885,7.572216577,7.093772681,6.780084192,6.756423283,7.049644361,6.714907824,6.37015532,6.664827987,7.00551604,6.881114821,6.752503992,6.575700392,6.691827551,6.691827551,6.546668602,6.430541443,6.445057338,6.328930179,6.474089128,
"Iran, Islamic Rep.",IRN,Arable land (% of land area),AG.LND.ARBL.ZS,,9.197180677,9.203320317,9.209459957,9.215599597,9.221739237,9.227878877,9.240158157,9.270856357,9.283135637,9.301554557,9.56617304,9.962793782,10.37660552,10.05059063,9.731329355,9.412068076,9.190427073,8.713377048,9.328568973,7.969866647,8.319212161,8.682064884,8.841081559,8.994572558,9.148063558,9.301554557,9.455045556,9.565559076,9.455045556,9.326113117,10.24153344,10.41835507,10.641224,10.64429382,10.67560598,10.49694246,10.13163388,10.33731182,10.03032982,9.162798693,9.738082959,9.84122891,9.944374862,10.04752081,10.15066676,10.25381272,10.35695867,9.544070336,9.55696358,9.448905916,9.340848253,9.232790589,9.017289226,9.017289226,9.017289226,9.017289226,9.327580894,9.603081664,9.627324068,9.651566533,9.675808937,9.675808937,
Iraq,IRQ,Arable land (% of land area),AG.LND.ARBL.ZS,,10.51741089,10.63173057,10.74605025,10.86036994,10.97468962,10.97468962,11.08900931,11.08900931,11.08900931,11.08443652,11.08443652,11.43196836,11.43196836,11.66060772,11.66060772,11.66060772,11.66060772,11.88924709,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.11788646,11.43196836,11.43196836,12.34652582,12.11788646,12.80380456,11.54628804,10.97468962,10.97468962,10.06013215,10.06013215,9.831492786,9.831492786,9.831492786,10.28877152,10.28877152,10.28877152,10.63173057,10.97468962,11.31764867,9.145574685,8.403941794,9.209799226,9.900534168,9.94312949,10.51245255,11.445933,11.445933,11.445933,11.445933,11.445933,11.445933,11.445933,11.445933,11.445933,
Iceland,ISL,Arable land (% of land area),AG.LND.ARBL.ZS,,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.206982544,1.216957606,1.226932668,1.236907731,1.246882793,1.256857855,1.266832918,1.286783042,1.296758105,1.306733167,1.326683292,1.326683292,1.336658354,1.336658354,1.336658354,1.336658354,1.346633416,1.346633416,1.346633416,1.346633416,1.356608479,1.356608479,1.356608479,1.346633416,1.346633416,1.346633416,1.336658354,1.326683292,1.296758105,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.246882793,1.246882793,1.236907731,1.226932668,1.218952618,1.208977556,1.208977556,1.208977556,1.206982544,1.206982544,1.206982544,1.200039671,1.200039671,1.200039671,1.200039671,1.200039671,
Israel,ISR,Arable land (% of land area),AG.LND.ARBL.ZS,,14.69500924,14.27911275,14.78743068,14.87985213,14.41774492,14.87985213,14.92606285,14.87985213,14.8336414,15.01848429,15.06469501,15.01848429,15.43438078,15.66543438,15.52680222,15.01848429,15.01848429,15.01848429,15.01848429,15.01848429,15.01848429,15.01848429,14.55637708,15.15711645,15.11090573,15.61922366,15.66543438,15.66543438,15.61922366,15.85027726,16.03512015,16.03512015,16.03512015,16.12754159,15.94269871,15.52680222,15.52680222,15.4805915,15.38817006,15.61922366,15.80406654,16.12754159,15.43438078,14.3715342,14.3715342,14.00184843,14.13123845,13.84935305,14.06192237,13.56746765,13.66451017,13.62292052,13.20702403,13.88632163,13.73382625,13.63216266,17.88354898,17.72181146,17.4676525,17.56007394,17.42144177,,
Italy,ITA,Arable land (% of land area),AG.LND.ARBL.ZS,,43.73193703,43.50413111,43.09272041,42.83431369,42.58270715,42.31070008,42.12369522,41.97749141,41.55248036,40.74665941,32.33824079,31.93703036,31.58002108,31.68542382,31.72282479,31.8384278,31.82142736,32.13423549,32.2192377,32.24303832,32.18523682,32.15803611,31.03600694,30.9306042,30.77080004,30.89320322,30.82180137,30.45799191,30.576995,30.64159668,30.26078678,29.75077352,29.07075584,28.3193363,28.16293224,28.32953657,28.06092958,28.3193363,29.0537554,28.67258672,28.19916272,28.02331951,26.9141547,26.9817867,26.30884829,24.94268188,24.24945387,25.35523708,23.60694986,23.81322747,22.72435225,24.07022907,23.08618346,22.75140505,22.32194185,22.64657545,22.77937089,22.73449705,23.38108056,24.34562098,24.32329558,23.95670567,
Jamaica,JAM,Arable land (% of land area),AG.LND.ARBL.ZS,,15.32779317,15.32779317,15.32779317,15.32779317,13.85041551,13.85041551,14.31209603,14.31209603,14.31209603,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,12.46537396,12.46537396,12.46537396,11.54201293,10.61865189,10.61865189,10.61865189,10.61865189,10.61865189,10.61865189,11.08033241,10.98799631,11.63434903,12.55771006,16.06648199,14.86611265,14.58910434,14.31209603,13.85041551,13.388735,13.20406279,12.92705448,12.92705448,12.46537396,12.46537396,12.28070175,11.81902124,11.81902124,11.54201293,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,
Jordan,JOR,Arable land (% of land area),AG.LND.ARBL.ZS,,3.059836809,3.082502267,3.093834995,3.116500453,3.127833182,3.15049864,3.161831369,3.184496827,3.195829556,3.218495014,3.229827743,3.2524932,3.263825929,3.286491387,3.297824116,3.320489574,3.331822303,3.354487761,3.36582049,3.388485947,3.293291024,3.355621034,3.445149592,2.403671804,3.136899365,3.136899365,3.433816863,3.490480508,3.318223028,2.030825023,1.693109701,2.943109701,2.595194923,2.391205802,2.855847688,2.039891206,2.119220308,2.153218495,2.153218495,2.153218495,2.175883953,2.20988214,2.005893019,2.368540345,2.09655485,2.153218495,1.589981868,1.694242974,2.261770669,2.000450552,1.977922956,2.444244199,2.601937373,2.675152061,2.567019599,2.67244875,2.106330255,2.264023429,2.41908237,2.319976575,2.243394824,2.281879406,
Japan,JPN,Arable land (% of land area),AG.LND.ARBL.ZS,,15.43496046,15.32587947,15.18952822,15.08044723,14.93864194,14.87046632,14.66321244,14.50777202,14.0769021,14.16962094,13.97600218,13.79432624,13.67975996,13.57883252,13.49249659,13.42701228,13.40338428,13.36790393,13.32423581,13.30603331,13.2669214,13.24959039,13.22501365,13.26021387,13.2473944,13.2163422,13.2035107,13.18156884,13.1431706,13.07734504,13.00054855,12.92923752,12.8496983,12.78113001,12.69884805,12.6255144,12.53497942,12.44170096,12.35390947,12.27434842,12.1920439,12.12345679,12.06310014,12.01371742,11.96159122,11.91495199,11.86831276,11.81893004,11.78052126,11.74759945,11.67078189,11.64883402,11.62688615,11.5829904,11.53635117,11.478738,11.41563786,11.36351166,11.31412894,11.25925926,11.20987654,11.15500686,
Kazakhstan,KAZ,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98477609,12.97921991,12.846983,12.85939178,12.22639553,12.05756195,11.91050858,11.87402304,11.17135237,10.87517132,10.49964811,10.49879616,10.5488758,10.57980516,10.59969626,10.60903063,10.56406267,10.60051117,10.62481016,10.80883061,10.86509612,10.88813572,10.91610179,10.96458866,10.97981257,10.98529466,11.01900211,10.88206097,10.94684595,10.98999889,10.98999889,
Kenya,KEN,Arable land (% of land area),AG.LND.ARBL.ZS,,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.149629265,6.676740345,6.676740345,6.676740345,6.676740345,6.676740345,6.676740345,6.676740345,6.676740345,6.676740345,6.544962575,8.036686931,8.070070633,8.179006923,8.577854306,9.264855747,8.767614295,8.955617247,9.298239449,8.890606881,9.579365358,9.554766841,8.207119514,8.458375795,8.219418772,8.95386021,8.593667639,9.010085392,8.945075025,9.041712057,9.238500193,9.249042415,9.329866114,9.312295744,9.312295744,9.663703131,9.757510103,10.67275257,11.22974224,11.31300242,11.22802562,11.17390747,11.40518256,10.79644639,11.55718734,11.65294813,11.20602137,11.32841568,11.05169958,
Kyrgyz Republic,KGZ,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.882168926,7.049009385,7.059436913,7.069864442,7.075078206,7.080291971,7.090719499,7.132429614,7.069864442,7.00729927,7.012513034,7.00729927,6.955161627,6.69447341,6.692909281,6.673618352,6.67101147,6.652763295,6.653806048,6.652241919,6.655891554,6.666840459,6.676746611,6.676746611,6.714285714,6.714285714,6.715328467,6.712200209,6.712200209,6.712200209,6.706908238,
Cambodia,KHM,Arable land (% of land area),AG.LND.ARBL.ZS,,16.0774983,16.14547927,16.14547927,16.42873329,16.42873329,16.42873329,16.44006345,16.14547927,15.57897122,15.25606164,10.1971448,10.1971448,10.1971448,10.48039882,10.48039882,10.76365284,10.76365284,11.04690687,11.04690687,11.33016089,11.33016089,11.5001133,11.55676411,11.55676411,13.02968502,14.72920915,16.99524133,19.54452753,20.87582144,20.93247224,20.96079764,20.96079764,21.05143893,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,20.96079764,21.2327215,21.50291072,21.82399841,21.99254589,22.16109279,22.3296397,22.49818717,22.66673408,22.83528099,23.00382846,23.17237537,23.34092284,23.34092284,
Kiribati,KIR,Arable land (% of land area),AG.LND.ARBL.ZS,,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,2.469135802,
St. Kitts and Nevis,KNA,Arable land (% of land area),AG.LND.ARBL.ZS,,28.57142857,28.57142857,28.57142857,28.57142857,28.57142857,28.57142857,28.57142857,28.57142857,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,22.85714286,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,26.92307692,26.92307692,23.07692308,23.07692308,23.07692308,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,15.26923077,15.30769231,15.34615385,15.38461538,15.38461538,17.30769231,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,19.23076923,
"Korea, Rep.",KOR,Arable land (% of land area),AG.LND.ARBL.ZS,,21.07609372,20.71324902,20.83765291,21.67737922,22.42380261,22.67261041,22.76591333,22.53783952,22.35123367,22.3201327,22.12315986,21.81215011,21.71884719,21.51150736,21.36636948,21.35600249,21.42857143,21.55297533,21.44930541,21.35600249,21.26269956,21.24196558,21.06572673,20.91022185,20.82728592,20.77545096,20.80655194,20.70288202,20.50590919,20.2467344,19.97719262,19.67654987,19.43810906,19.12709932,18.48434584,18.09040017,17.85195936,17.70682148,17.61351856,17.8104914,17.45916891,17.29517512,17.13842975,17.07291882,16.9643779,16.71139554,16.47750722,16.13568409,15.82526272,15.50411523,15.3102171,15.64279108,15.35319114,15.14933799,15.02899071,14.57600345,14.32365911,14.08941756,13.97540984,13.85245902,13.7602459,13.52459016,
